Title,Address,Type,Area,Price
 Bán lô góc ngã tư Trần Đăng Ninh và đường mặt sông Thăng Long. 160m2 thương lượng chính chủ,"Phường Hòa Cường Nam,  Hải Châu",Bán đất,163,19560000.0
 Căn Hộ Hạng Sang Phiên Bản Quốc Tế LĐT Xuất Hiện Tại TTTP ĐN-Lô Góc 3 Mặt Tiền Sông Hàn Hướng Biển, Hải Châu,Bán căn hộ chung cư,48,4500.0
" Đất 2 mặt tiền Lư Giang và Võ Quảng 166,6m2 ngang 8m, giá 7,25 tỷ","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,166.6,7250.0
" Bán lô đất 600m2 mặt tiền đường Võ Nguyên Giáp đối diện nhà hàng 4U Beach, Mỹ Hạnh","Phường Phước Mỹ,  Sơn Trà",Bán đất,600,240000.0
" Bán lô đất vị trí cực đẹp Thanh Thủy, P. Thanh Bình, Hải Châu, Đà Nẵng","Phường Thanh Bình,  Hải Châu",Bán đất,60,5600.0
" Bán khách sạn 4 sao mặt tiền đường Võ Nguyên Giáp, P. Phước Mỹ, Q. Sơn Trà","Phường Phước Mỹ,  Sơn Trà",Bán nhà mặt phố,600,450000.0
 Bán khách sạn 4 sao mặt tiền đường Võ Nguyên Giáp đối diện công viên biển,"Phường Phước Mỹ,  Sơn Trà",Bán nhà mặt phố,600,280000.0
 Đất nền đường Nguyễn Phước Lan Nam Hoà Xuân Đà Nẵng CĐT Sun Group - Sổ Đỏ Lâu Dài Sẵn Sàng Bàn Giao,"Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất nền dự án,300,9000.0
" Bán lô đất góc 2 mặt tiền Đỗ Bá - Trần Bạch Đằng, Phường Mỹ An, Q. Ngũ Hành Sơn","Phường Mỹ An,  Ngũ Hành Sơn",Bán đất,930,270000.0
" Bán nhà đẹp chuẩn hoa hậu MT Trần Nhân Tông, giá rẻ gọi ngay 0935808739","Phường  An Hải Bắc,  Sơn Trà",Bán nhà mặt phố,85,
 Nhà kiệt Trường Chinh - diện tích lớn - giá rất tốt,"Phường Hòa An,  Cẩm Lệ",Bán nhà riêng,79,3080.0
 bán đất VIP Khu đô thị biển Seul Quảng Bình giá tốt nhất thị trường,"Phường  Khuê Mỹ,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",160,3520000.0
 100 căn biệt thự đảo Đồng Nò của tập đoàn Sun Group,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,25000.0
 BÁN KHÁCH SẠN MẶT TIỀN AN ĐỒN 6 - SƠN TRÀ,"Phường  An Hải Bắc,  Sơn Trà",Bán nhà mặt phố,210,75000.0
 Bán nhà mặt tiền Bình An 2 - Hải Châu,"Phường Hòa Cường Bắc,  Hải Châu",Bán nhà mặt phố,60,5700.0
 Bán khách sạn mặt tiền khu phố An thượng,"Phường Phước Mỹ,  Sơn Trà",Bán nhà mặt phố,162,55000.0
" Bán lô đất đẹp giá tốt MT đường Hoài Thanh Gần Lê Văn Hưu, P.Mỹ An , Q. Ngũ Hành Sơn","Phường Mỹ An,  Ngũ Hành Sơn",Bán đất,87,5200.0
" Cần bán khách sạn 14 tầng Phạm Văn Đồng, 70 phòng, giá 115 tỷ","Phường Phước Mỹ,  Sơn Trà",Bán nhà mặt phố,345,115000.0
 Bán nhà Bạch Đằng DT: 220m2 giữa cầu Rồng - Cầu sông Hàn. Giá 70 tỷ,"Phường  Hải Châu I,  Hải Châu",Bán nhà mặt phố,220,70000.0
" Chính chủ bán lô đất thuộc quận trung tâm TP Đà Nẵng, đường 7m5 cách biển chỉ 2km, giá rẻ","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất,100,2000.0
" Bán tòa nhà 7 tầng sát Phan Châu Trinh ngang 6m, giá 25,5 tỷ","Phường Phước Ninh,  Hải Châu",Bán nhà mặt phố,135,25500.0
" Bán khách sạn mặt biển Hoàng Sa 14 tầng, giá 120 tỷ","Phường Mân Thái,  Sơn Trà",Bán nhà mặt phố,220,120000.0
 Chỉ 1 tỷ (20%) sở hữu ngay căn hộ cao cấp sở hữu lâu dài mặt tiền sông Hàn - LH 0906 590 030,"Phường Bình Thuận,  Hải Châu",Bán căn hộ chung cư,50,5000.0
" Biệt thự đảo đầu tiên tại Đà Nẵng, vị trí hữu hạn, sổ đỏ lâu dài, dành cho 1% giới siêu giàu","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",240,
 Biệt thự đảo đầu tiên đẹp nhất - Vip nhất trung tâm thành phố Đà Nẵng của chủ đầu tư Sun Group,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,30000.0
" Sunneva Island dự án biệt thự đảo hot nhất tại Đà Nẵng, sở hữu lâu dài, khẳng định vị thế chủ nhân","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",530,
" Khẳng định vị thế chủ nhân - Sunneva Island - Biệt thự đảo vip, view sông, số lượng hữu hạn","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,
 Bán nhà 2 tầng đường Trường Chinh thông Nguyễn Phước Nguyên,"Phường An Khê,  Thanh Khê",Bán nhà riêng,50,2450.0
" Chính chủ cần bán căn hộ chung cư mặt biển Mỹ Khê, Đà Nẵng, sở hữu lâu dài, nội thất sang trọng","Phường Phước Mỹ,  Sơn Trà",Bán căn hộ chung cư,70,
" Gia đình đi Mỹ cần nhượng lại căn biệt thự mặt biển Đà Nẵng, DT: 800m2, giá rẻ hơn thị trường 5 tỷ",Ngũ Hành Sơn,"Bán nhà biệt thự, liền kề",800,
 Mở bán đất nền Đầm Sen Nam Hòa Xuân - đất có vị thế đắc địa trọng điểm của Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất nền dự án,100,4500.0
 Bán lô đất giá tốt mặt tiền đường Hoài Thanh gần ngay Lê Văn Hưu Quận Ngũ Hành Sơn Đà Nẵng,"Phường Mỹ An,  Ngũ Hành Sơn",Bán đất,87,5200.0
" Cần Tiền Bán Gấp Nhà Mặt Tiền Lê Độ TTTP 71m2. Ngang 5,9m2. Đang Cho Thuê. Gần Ngã 3 Võ Văn Tần","Phường Chính Gián,  Thanh Khê",Bán nhà mặt phố,70.8,10500.0
 Bán nhà 2 tầng mặt tiền Trần Cao Vân - Ngang 8m kẹp kiệt đối diện chợ vị trí kinh doanh cực tốt,"Phường Tam Thuận,  Thanh Khê",Bán nhà mặt phố,52.3,12000.0
 Thông tin chính thức về dự án Sunshine Metaland Đà Nẵng - 5 căn ngoại giao đầu tiên ra mắt sản phẩm,"Phường Hòa Hải,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",560,60000.0
 BÁN SUẤT NGOẠI GIAO 2000M2 - CÓ PHÂN LÔ - KĐT NAM HOÀ XUÂN - GIÁ CỰC KỲ ƯU ĐÃI - SỞ HỮU LÂU DÀI, Ngũ Hành Sơn,Bán đất nền dự án,2000,
 Bán lô góc 2 mặt tiền Mai Chí Thọ và Bùi Thiện Ngộ - Vị trí thuận tiện kinh doanh,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất,164.6,12300.0
 Bán lô đất đường Mỹ An 2 ngay cầu Trần Thị Lý. Gần đường Lê Văn Hưu. Gần Đại học kinh tế. Mỹ An.,"Phường Mỹ An,  Ngũ Hành Sơn",Bán đất,90,5650.0
 Bạn cần nhà tại TT Quận Cẩm Lệ. Đường Trần Huấn là 1 lựa chọn tuyệt vời,"Phường Khuê Trung,  Cẩm Lệ",Bán nhà mặt phố,47,5600.0
 Bán căn hộ Monarchy chính chủ 2PN view xịn xịn,"Phường An Hải Tây,  Sơn Trà",Bán căn hộ chung cư,78,2600.0
 Cần bán gấp tòa nhà khách sạn mặt tiền đường Võ Nguyên Giáp. Xây 8 tầng nổi tiện nghi cao cấp,"Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán nhà mặt phố,140,43000.0
 Căn hộ Harmony 3pn 82m2 - sát bãi tắm Mỹ Khê - vị trí quá đẹp,"Phường  An Hải Bắc,  Sơn Trà",Bán căn hộ chung cư,81,2850.0
" 5 Suất Ngoại Giao Dragon City Park , CK 6% , thanh toán dài hạn 18 tháng.", Liên Chiểu,Bán đất nền dự án,90,1800000.0
 Nhận đặt chỗ Đảo Kim cương đẹp nhất Thành Phố Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,40000.0
 Mở bán đất nền Nam Hòa Xuân phân khu Đầm Sen CK 8% vị trí đẹp,"Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất nền dự án,100,
" Chính chủ bán lô đất tâm huyết Lakeside Palace, Liên Chiểu, 100m2, giá 1,6 tỷ. Giá sụp hầm","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất nền dự án,100,1600.0
" Chính chủ bán đất nền Dragon - P Hòa Hiệp Nam - Liên Chiểu, cách bãi biển chỉ 500m, giá sụp hầm","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất nền dự án,100,
 Đất chính chủ cần bán TĐC Đông Hải,"Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất,100,3200.0
 Dragon City - CK 7% - giỏ hàng ĐB - Cam kết giá tốt nhất thị trường, Liên Chiểu,Bán đất nền dự án,90,2070000.0
 Chính chủ cần tiền làm ăn bán gấp lô đất nền dự án Dragon Smart City cam kết giá rẻ nhất thị trường, Liên Chiểu,Bán đất nền dự án,100,1850.0
 Bán nhà đường Nguyễn Văn Thoại,"Phường Mỹ An,  Ngũ Hành Sơn",Bán nhà riêng,125,23500.0
" DRAGON SMART CITY - Đất nền trung tâm thành phố Đà Nẵng chỉ 2,2 tỷ/lô. Liên hê 0974030609", Liên Chiểu,Bán đất nền dự án,100,2200000.0
" Bán lô biệt thự 3 mặt tiền xây biệt thự nhà vườn rất đẹp, cách biển Đà Nẵng chỉ 1km, giá chỉ 13tr/m", Liên Chiểu,Bán đất nền dự án,330,4290000.0
 Đất nền trung tâm Đà Nẵng gần biển giá tốt,"Phường Hòa Hiệp Nam,  Quận Liên Chiểu",Bán đất,100,2000.0
" Cần tiền làm ăn bán lỗ lô đất nền trung tâm Liên Chiểu, thích hợp cho vợ chồng trẻ mới cưới", Liên Chiểu,Bán đất nền dự án,100,1850.0
 Đất nền trung tâm Đà Nẵng gần biển giá tốt,"Phường Hòa Hiệp Nam,  Quận Liên Chiểu",Bán đất,100,
" Bán đất đầu đường Nguyễn Hiến Lê, B1.75 Đông Nam giá siêu rẻ, Hòa Xuân, Cẩm Lệ, Đà Nẵng","Phường Hòa Xuân,  Cẩm Lệ",Bán đất nền dự án,100,4190.0
" Chính chủ bán lô đất đường Nguyễn Quý Anh, KĐT Phú Mỹ An, giá rẻ hơn thị trường 500 triệu","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất nền dự án,100,
" Nhà trong kiệt 3,5m MT 12m ô tô vào ra thoải mái. Khu dân cư yên tĩnh rất phù hợp xây biệt thự","Xã Hòa Phước,  Hòa Vang",Bán nhà riêng,188,2950.0
 Bán khách sạn 3 sao 16 tầng mặt tiền Nguyễn Văn Thoại vị trí đắc địa sát mặt biển Mỹ Khê,"Phường Mỹ An,  Ngũ Hành Sơn",Bán nhà mặt phố,294,140000.0
" Chính chủ cần bán nhà mặt tiền Ngô Quyền, gần cầu Rồng, chung cư, chợ, BV. DT 90.7m2 nở hậu","Phường An Hải Đông,  Sơn Trà",Bán nhà mặt phố,90.7,11800.0
" Bán hai lô liền kề Nguyễn Phước Lan, Đà Nẵng","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,200,27000.0
 Bán Đất đường Hoài Thanh gần ngay Lê Văn Hưu giá tốt - P Mỹ An - Ngũ Hành Sơn - Đà Nẵng,"Phường Mỹ An,  Ngũ Hành Sơn",Bán đất,88,5200.0
" Bán đất vườn diện tích 4ha , thích hợp làm famr , đã có cơ sơ hạ tầng","Xã Hòa Ninh,  Hòa Vang",Bán đất,38000,
" Bán đất vườn hòa ninh diện tích 14.000m2 view ao cá thích hợp làm famr , khu cấm trại","Xã Hòa Ninh,  Hòa Vang",Bán đất,14000,
 Cần bán gấp hoặc cho thuê lô góc 2 MT ngã tư đẹp duy nhất khu Phước Lý - Bùi Tấn Diên,"Phường Hòa An,  Cẩm Lệ",Bán đất,148,6660000.0
 Bán karaoke ngay vị trí kinh doanh sầm uất sát biển Sơn Trà, Sơn Trà,Bán nhà mặt phố,240,55000.0
" 7mx15m, 1T + 3L, 7 căn hộ cho thuê MT Chế Lan Viên, 13,5 tỷ","Phường Mỹ An,  Ngũ Hành Sơn",Bán nhà mặt phố,105,13500.0
" Bán 2 lô đất đường Nguyễn Tất Thành đối diện bãi tắm Hà Khê, quận Thanh Khê, Đà Nẵng", Thanh Khê,Bán đất,250,
 Bán lô đất 2 mặt tiền đường Nguyễn Huy Chương giao với đường Nguyễn Sáng thông thẳng ra bãi tắm, Sơn Trà,Bán đất,242,
 Dự án Regal Pavillon Đà Nẵng - Giá gốc CĐT,"Phường Hòa Cường Nam,  Hải Châu",Bán nhà mặt phố,200,
" Chính chủ cần bán lô góc 2 mặt tiền, 141.5m2 tại P. Khuê Mỹ, Ngũ Hành Sơn, Thích hợp đầu tư KD","Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán đất,141.5,
 Bán lô đất đường Hoàng Hiệp hướng Đông Nam nằm trục đường thông,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất,100,3950.0
 Bán đất dự án khu nam hoà xuân.,"Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất nền dự án,110,3700.0
 Felicia Đà Nẵng - Căn hộ mặt biển Mỹ Khê - Bảo chứng lợi nhuận 12%/2 năm, Ngũ Hành Sơn,Bán căn hộ chung cư,30,2000.0
 CĐT SUN GROUP CHÍNH THỨC RA MẮT SIÊU PHẨM ĐẤT NỀN - KĐT NAM HOÀ XUÂN - CAM KẾT LỢI NHUẬN 10% / NĂM, Cẩm Lệ,Bán đất nền dự án,100,
 Bán đất đẹp ngay công viên Hồ Nghinh đường Phước Trường 11 giá rẻ,"Phường Phước Mỹ,  Sơn Trà",Bán đất,100,8150.0
 Bán nhà Nam Việt Á gần Bùi Tá Hán giá rẻ,"Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán nhà mặt phố,90,4370.0
" Chính chủ gửi bán nhà 3 tầng còn mới đường Nguyễn Nhàn thu nhập 30 - 40tr giá 5,7 tỷ. LH 0969343088","Phường Hòa Thọ Đông,  Cẩm Lệ",Bán nhà mặt phố,108,5700.0
 Mở bán dự án Sunneva Island 26ha do chủ đầu tư SunGroup triển khai,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,33000.0
" Căn hộ FPT Plaza 2, tầng 15, 2 phòng ngủ","Phường Hòa Hải,  Ngũ Hành Sơn",Bán căn hộ chung cư,45,1530.0
" Bán căn hộ 2 phòng ngủ FPT Plaza 2, view biển, đường Võ Chí Công, ngân hàng hỗ trợ 75%","Phường Hòa Hải,  Ngũ Hành Sơn",Bán căn hộ chung cư,56,1530.0
 Biệt thự view kênh FPT lô duy nhất còn sót,"Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất nền dự án,149.7,5000.0
 Bán nhà chính chủ 81m2 đường Nguyễn Lộ Trạch,"Phường Hòa Cường Nam,  Hải Châu",Bán nhà mặt phố,81.6,8000.0
" Siêu phẩm! Mặt tiền Nguyễn Duy Hiệu, An Hải Đông, Sơn Trà. DT: 8,5x25m, 3 tầng chỉ nhỉnh 17 tỷ","Phường An Hải Đông,  Sơn Trà",Bán nhà mặt phố,212.5,
" Vị trí cực đẹp! Mặt tiền đường 2/9, Hải Châu, 9x20m nở hậu CN 195m2, 5 tầng, TN 50tr/th. Chỉ 22 tỷ", Hải Châu,Bán nhà mặt phố,195,22000.0
" Bán gấp 2 lô liền kề đường Mỹ Khê 1 sát bãi biển Mỹ Khê, Đà Nẵng, giá chỉ 15 tỷ - 0911.740.009","Phường Phước Mỹ,  Sơn Trà",Bán đất,180,15000.0
" Shophouse Mặt Tiền Sông Hàn Đà Nẵng - Đẳng Cấp , Sầm Uất, Sang Trọng", Sơn Trà,"Bán nhà biệt thự, liền kề",200,
 Chủ cần bán 2 lô liền kề 180m2 Mỹ Khê 1 - Đà Nẵng. Cách bãi biển Mỹ Khê chỉ 200m: 0911.740.009,"Phường Phước Mỹ,  Sơn Trà",Bán đất,180,15000.0
 Đất mặt tiền sông hàn 85m2 99m2 300m2 ngang 6m và 12m làm việc với chủ đầu tư giá 5x 0911.03.22.11,"Phường Hòa Cường Nam,  Hải Châu",Bán đất,85,
" Bán đất đường Trung Lương 18 thuộc khu Đảo 1 Hoà Xuân , gần MeTro","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,120,5800.0
" Bán đất mặt tiền Tân Phú 2 gần công viên, cách biển 500m","Phường Mân Thái,  Sơn Trà",Bán đất,80,4800.0
" Lô Nguyễn Xuân Khoát , ngay Ks Như Minh song song Phạm Văn Đồng","Phường  An Hải Bắc,  Sơn Trà",Bán đất,80,8000.0
" Bán gấp nhà 2 tầng kiệt Ông Ích Khiêm gần khúc giao với Đống Đa, DT 57.2m2, giá 3 tỷ","Phường Thanh Bình,  Hải Châu",Bán nhà riêng,57.2,3000.0
" Chính chủ bán nhà đi Mỹ, nhà rất đẹp - Hoà Minh - Gần Hồ Tùng Mậu - Kinh Dương Vương. 4 tỷ x","Phường Hòa Minh,  Liên Chiểu",Bán nhà mặt phố,72,4400.0
 Bạn cần nhà tại TT Quận Cẩm Lệ. Đường Trần Huấn là 1 lựa chọn tuyệt vời,"Phường Khuê Trung,  Cẩm Lệ",Bán nhà mặt phố,47,5600.0
" Ngay TT TP, Đường Thăng Long cần đi nhanh 1 căn hộ hiện đại, năng động","Phường Thanh Bình,  Hải Châu",Bán nhà mặt phố,70,9500.0
" Cần đi nhanh 1 căn đối diện công viên Phạm Ngọc Thạch. Môi trường trong xanh, mát mẻ","Phường Thuận Phước,  Hải Châu",Bán nhà mặt phố,77.5,9200.0
 Bạn cần 1 ngôi nhà tại TT TP biển xinh đẹp. Tại sao không thử chọn đường Bắc Đẩu?,"Phường Thanh Bình,  Hải Châu",Bán nhà mặt phố,90.3,8000.0
" Nhà bán đường Ngô Thị Liễu, P. Hòa Cường Bắc, Q. Hải Châu","Phường Hòa Cường Bắc,  Hải Châu",Bán nhà riêng,82.6,5750.0
" Nhà bán đường Phan Kế Bính, P. Thuận Phước, Q. Hải Châu","Phường Thuận Phước,  Hải Châu",Bán nhà mặt phố,60,7000.0
" Căn hộ FPT Plaza 2 an cư lạc nghiệp vững bền đầu tư, vị trí đắc địa. Gói gọn tinh hoa","Phường Hòa Hải,  Ngũ Hành Sơn",Bán căn hộ chung cư,78,1900.0
" Bán nhà đường Lê Văn Long, P. Thuận Phước, Q. Hải Châu","Phường Thuận Phước,  Hải Châu",Bán nhà mặt phố,70,6500.0
" Hơn 2 tỷ có ngay đất nền trung tâm TP Đà Nẵng, cơ hội vững vàng cho các nhà đầu tư", Liên Chiểu,Bán đất nền dự án,100,2200.0
 Bán nhà 76m2 đường Nguyễn Huy Tự,"Phường Hòa Minh,  Liên Chiểu",Bán nhà mặt phố,76,4380.0
 Bán lô vị trí đẹp dự án Dragon City Park. Tỉ SUẤT LỢI NHUẬN KIM CƯƠNG CHO NHÀ ĐẦU TƯ., Liên Chiểu,Bán đất nền dự án,100,2200.0
" Nhà bán đường Lương Ngọc Quyến, P. Thuận Phước, Q. Hải Châu","Phường Thuận Phước,  Hải Châu",Bán nhà mặt phố,142,13500.0
" Bán nhà đường Trần Cao Vân, P. Xuân Hà, Q. Thanh Khê","Phường Xuân Hà,  Thanh Khê",Bán nhà riêng,50,4450.0
" Bán nhà đường Trịnh Hoài Đức, P. Khuê Trung, Q. Cẩm Lệ","Phường Khuê Trung,  Cẩm Lệ",Bán nhà riêng,101,5800.0
" Cần bán lô góc ngã 4 khu Hòa Quý đường Lê Đức Chinh giao với Phạm Đức Nam, Hoà quý","Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất,157.2,5070.0
" Bán đất đường 7m5 Huỳnh Xuân Nhị, Hòa Xuân, Cẩm Lệ","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,100,3150.0
 Eco Charm - vẻ đẹp của khu đô thị sinh thái số 1 Đà Nẵng,"Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất nền dự án,100,
" Bán đất đường 7m5 Quách Thị Trang gần cầu NTP, Hòa Xuân, Cẩm Lệ","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,100,3770.0
 Đất biệt thự Đà Nẵng chỉ 17 tr/m2,"Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất nền dự án,200,3400000.0
 Chính chủ gửi bán đất đường Trần Văn Trà - Cẩm Lệ - TP Đà Nẵng,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất,82,3700.0
" Bán gấp lô đất Dragon City Park, diện tích 150m2 (7,5x20) kẹp công viên , 3,3 tỷ","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất nền dự án,150,
" Bán đất nền biệt thự 2 mặt tiền Eco Charm, Nguyễn Lương Bằng, Liên Chiểu. Giá chỉ 2,55 tỷ","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất nền dự án,166.6,2550.0
" Bán nhà đường Nguyễn Công Triều, P. Hòa An, Q. Cẩm Lệ","Phường Hòa An,  Cẩm Lệ",Bán nhà mặt phố,129.6,7100.0
" Nhà bán đường Lê Bá Trình, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng","Phường Hải Châu II,  Hải Châu",Bán nhà mặt phố,82,15200.0
" Bán nhà đường Thanh Sơn, P. Thanh Bình, Q, Hải Châu","Phường Thanh Bình,  Hải Châu",Bán nhà mặt phố,87,10500.0
 Bán đất đường Diên Hồng 2 lô liền kề (Đại Lộ Trung Lương )-đường 2 làn -đường 33 m,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất,200,11000.0
" CẦN BÁN CĂN HỘ 1 PHÒNG NGỦ VIEW SÔNG HÀN, CẦU RỒNG TẠI MONARCHY - HỖ TRỢ VAY NGÂN HÀNG", Sơn Trà,Bán căn hộ chung cư,50,2100.0
" Chính chủ cần bán lô Diệp Minh Châu gần Nguyễn Ân, giá tốt nhất thị trường","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,100,3630.0
