Title,Address,Type,Area,Price
" Chung cư cao cấp hot nhất Đà Nẵng, trực diện view biển Mỹ Khê, giá tốt nhất","Dự án The Sang Residence, Đường Phạm Kiệt, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,105 m²,Thỏa thuận
 Kẹt ngân hàng cần bán rẻ căn hộ cao cấp nhất Đà Nẵng,"Dự án The Sang Residence, Đường Phạm Kiệt, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,83 m²,Thỏa thuận
 Giá rẻ nhất tuyến lô đất mặt tiền Hoài Thanh gần ĐH kinh tế chỉ 5.2 tỷ. LH 0901319109,"Đường Hoài Thanh, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,87.7 m²,5.2 tỷ
 Bán nhà kiệt xe hơi 5m đường Hải Phòng cạnh ga ĐN,"K204 Đường Hải Phòng, Phường Tân Chính, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán nhà riêng,36 m²,2.65 tỷ
 Chính chủ bán 2 MT siêu đẹp - rẻ - tốt - Hòa Xuân - Cẩm Lệ,"Phố Hoàng Sâm, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,154.6 m²,5.8 tỷ
 Bán thửa đất 500m2 đường Trường Sa. LH: 0917979862,"Đường Trường Sa, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,500 m²,Thỏa thuận
" Bán nhà 3 tầng Trần Cao Vân, Thanh Khê, tp Đà Nẵng","Đường Trần Cao Vân, Phường Thanh Khê Đông, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán nhà riêng,66 m²,4.5 tỷ
 Hàng độc quyền đất nền dự án Dragon City Đà Nẵng giá siêu rẻ. Liên hệ 0966183310,"Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,90 m²,22 triệu/m²
" chủ gửi bán các lô giá tốt nam hòa xuân, hàng nắm chủ","Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,110 m²,3.35 tỷ
" Bán đất mặt tiền đường 2/9, Quận Hải Châu đối diện công viên Apec","Đường 2/9, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",Loại tin đăng: Bán đất,2000 m²,700 tỷ
" Bán gấp nhà mặt tiền đường 2 tháng 9, P. Hòa Cường Bắc, Q. Hải Châu","Đường 2/9, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,560 m²,33.5 tỷ
 Cần tiền trả nợ nên bán gấp lô đất biển giá rẻ nhất thị trường. Liên hệ 0905357837,"Phường Mân Thái, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,80 m²,Thỏa thuận
" Đất nền Nam Hoà Xuân, Đà Nẵng CĐT SUN GROUP Uy Tín Số 1 Thị Trường Sổ đỏ Lâu Dài, Sẵn Sàng Bàn Giao","Dự án Han River Village (Nam Hòa Xuân), Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,250 m²,7.5 tỷ
" Bán 560m2 đất mặt tiền đường 2 tháng 9, P. Hòa Cường Nam, Quận Hải Châu","Đường 2/9, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng",Loại tin đăng: Bán đất,560 m²,33.5 tỷ
" Bán nhà mặt tiền đường 2/9, P. Bình Hiên, Quận Hải Châu. Đối diện CV Apec","Đường 2/9, Phường Bình Hiên, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,2000 m²,700 tỷ
 Bán lô góc ngã tư Trần Đăng Ninh và đường mặt sông Thăng Long. 160m2 thương lượng chính chủ,"Đường Trần Đăng Ninh, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng",Loại tin đăng: Bán đất,163 m²,120 triệu/m²
 Căn Hộ Hạng Sang Phiên Bản Quốc Tế LĐT Xuất Hiện Tại TTTP ĐN-Lô Góc 3 Mặt Tiền Sông Hàn Hướng Biển,"Dự án The Filmore Da Nang, Hải Châu, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,48 m²,4.5 tỷ
" Đất 2 mặt tiền Lư Giang và Võ Quảng 166,6m2 ngang 8m, giá 7,25 tỷ","Đường Lư Giang, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,166.6 m²,7.25 tỷ
" Bán lô đất 600m2 mặt tiền đường Võ Nguyên Giáp đối diện nhà hàng 4U Beach, Mỹ Hạnh","Đường Võ Nguyên Giáp, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,600 m²,240 tỷ
" Bán lô đất vị trí cực đẹp Thanh Thủy, P. Thanh Bình, Hải Châu, Đà Nẵng","Đường Thanh Thủy, Phường Thanh Bình, Hải Châu, Đà Nẵng",Loại tin đăng: Bán đất,60 m²,5.6 tỷ
" Bán khách sạn 4 sao mặt tiền đường Võ Nguyên Giáp, P. Phước Mỹ, Q. Sơn Trà","Đường Võ Nguyên Giáp, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,600 m²,450 tỷ
 Bán khách sạn 4 sao mặt tiền đường Võ Nguyên Giáp đối diện công viên biển,"Đường Võ Nguyên Giáp, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,600 m²,280 tỷ
 Đất nền đường Nguyễn Phước Lan Nam Hoà Xuân Đà Nẵng CĐT Sun Group - Sổ Đỏ Lâu Dài Sẵn Sàng Bàn Giao,"Dự án Han River Village (Nam Hòa Xuân), Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,300 m²,9 tỷ
" Bán lô đất góc 2 mặt tiền Đỗ Bá - Trần Bạch Đằng, Phường Mỹ An, Q. Ngũ Hành Sơn","Đường Đỗ Bá, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,930 m²,270 tỷ
" Bán nhà đẹp chuẩn hoa hậu MT Trần Nhân Tông, giá rẻ gọi ngay 0935808739","Đường Trần Nhân Tông, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,85 m²,Thỏa thuận
 Nhà kiệt Trường Chinh - diện tích lớn - giá rất tốt,"Đường Trường Chinh, Phường Hòa An, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán nhà riêng,79 m²,3.08 tỷ
 bán đất VIP Khu đô thị biển Seul Quảng Bình giá tốt nhất thị trường,"Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",160 m²,22 triệu/m²
 100 căn biệt thự đảo Đồng Nò của tập đoàn Sun Group,"Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,25 tỷ
 BÁN KHÁCH SẠN MẶT TIỀN AN ĐỒN 6 - SƠN TRÀ,"Đường An Đồn 6, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,210 m²,75 tỷ
 Bán nhà mặt tiền Bình An 2 - Hải Châu,"Đường Bình An 2, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,60 m²,5.7 tỷ
 Bán khách sạn mặt tiền khu phố An thượng,"Đường An Thượng 30, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,162 m²,55 tỷ
" Bán lô đất đẹp giá tốt MT đường Hoài Thanh Gần Lê Văn Hưu, P.Mỹ An , Q. Ngũ Hành Sơn","Đường Hoài Thanh, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,87 m²,5.2 tỷ
" Cần bán khách sạn 14 tầng Phạm Văn Đồng, 70 phòng, giá 115 tỷ","Đường Phạm Văn Đồng, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,345 m²,115 tỷ
 Bán nhà Bạch Đằng DT: 220m2 giữa cầu Rồng - Cầu sông Hàn. Giá 70 tỷ,"Đường Bạch Đằng, Phường  Hải Châu I, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,220 m²,70 tỷ
" Chính chủ bán lô đất thuộc quận trung tâm TP Đà Nẵng, đường 7m5 cách biển chỉ 2km, giá rẻ","Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,2 tỷ
" Bán tòa nhà 7 tầng sát Phan Châu Trinh ngang 6m, giá 25,5 tỷ","Đường Trần Bình Trọng, Phường Phước Ninh, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,135 m²,25.5 tỷ
" Bán khách sạn mặt biển Hoàng Sa 14 tầng, giá 120 tỷ","Đường Hoàng Sa, Phường Mân Thái, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,220 m²,120 tỷ
 Chỉ 1 tỷ (20%) sở hữu ngay căn hộ cao cấp sở hữu lâu dài mặt tiền sông Hàn - LH 0906 590 030,"Dự án The Filmore Da Nang, Đường Bạch Đằng, Phường Bình Thuận, Hải Châu, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,50 m²,5 tỷ
" Biệt thự đảo đầu tiên tại Đà Nẵng, vị trí hữu hạn, sổ đỏ lâu dài, dành cho 1% giới siêu giàu","Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",240 m²,Thỏa thuận
 Biệt thự đảo đầu tiên đẹp nhất - Vip nhất trung tâm thành phố Đà Nẵng của chủ đầu tư Sun Group,"Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,30 tỷ
" Sunneva Island dự án biệt thự đảo hot nhất tại Đà Nẵng, sở hữu lâu dài, khẳng định vị thế chủ nhân","Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",530 m²,Thỏa thuận
" Khẳng định vị thế chủ nhân - Sunneva Island - Biệt thự đảo vip, view sông, số lượng hữu hạn","Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,Thỏa thuận
 Bán nhà 2 tầng đường Trường Chinh thông Nguyễn Phước Nguyên,"Đường Trường Chinh, Phường An Khê, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán nhà riêng,50 m²,2.45 tỷ
" Chính chủ cần bán căn hộ chung cư mặt biển Mỹ Khê, Đà Nẵng, sở hữu lâu dài, nội thất sang trọng","Dự án The 6Nature Đà Nẵng, Đường Võ Nguyên Giáp, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,70 m²,Thỏa thuận
" Gia đình đi Mỹ cần nhượng lại căn biệt thự mặt biển Đà Nẵng, DT: 800m2, giá rẻ hơn thị trường 5 tỷ","Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",800 m²,Thỏa thuận
 Mở bán đất nền Đầm Sen Nam Hòa Xuân - đất có vị thế đắc địa trọng điểm của Đà Nẵng,"Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,4.5 tỷ
 Bán lô đất giá tốt mặt tiền đường Hoài Thanh gần ngay Lê Văn Hưu Quận Ngũ Hành Sơn Đà Nẵng,"Đường Hoài Thanh, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,87 m²,5.2 tỷ
" Cần Tiền Bán Gấp Nhà Mặt Tiền Lê Độ TTTP 71m2. Ngang 5,9m2. Đang Cho Thuê. Gần Ngã 3 Võ Văn Tần","Đường Lê Độ, Phường Chính Gián, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,70.8 m²,10.5 tỷ
 Bán nhà 2 tầng mặt tiền Trần Cao Vân - Ngang 8m kẹp kiệt đối diện chợ vị trí kinh doanh cực tốt,"Đường Trần Cao Vân, Phường Tam Thuận, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,52.3 m²,12 tỷ
 Thông tin chính thức về dự án Sunshine Metaland Đà Nẵng - 5 căn ngoại giao đầu tiên ra mắt sản phẩm,"Đường Trường Sa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",560 m²,60 tỷ
 BÁN SUẤT NGOẠI GIAO 2000M2 - CÓ PHÂN LÔ - KĐT NAM HOÀ XUÂN - GIÁ CỰC KỲ ƯU ĐÃI - SỞ HỮU LÂU DÀI,"Han River Village (Nam Hòa Xuân), Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,2000 m²,Thỏa thuận
 Bán lô góc 2 mặt tiền Mai Chí Thọ và Bùi Thiện Ngộ - Vị trí thuận tiện kinh doanh,"Đường Mai Chí Thọ, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,164.6 m²,12.3 tỷ
 Bán lô đất đường Mỹ An 2 ngay cầu Trần Thị Lý. Gần đường Lê Văn Hưu. Gần Đại học kinh tế. Mỹ An.,"Đường Hoài Thanh, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,90 m²,5.65 tỷ
 Bạn cần nhà tại TT Quận Cẩm Lệ. Đường Trần Huấn là 1 lựa chọn tuyệt vời,"Đường Trần Huấn, Phường Khuê Trung, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,47 m²,5.6 tỷ
 Bán căn hộ Monarchy chính chủ 2PN view xịn xịn,"Dự án The Monarchy, Đường An Trung 2, Phường An Hải Tây, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,78 m²,2.6 tỷ
 Cần bán gấp tòa nhà khách sạn mặt tiền đường Võ Nguyên Giáp. Xây 8 tầng nổi tiện nghi cao cấp,"Đường Võ Nguyên Giáp, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,140 m²,43 tỷ
 Căn hộ Harmony 3pn 82m2 - sát bãi tắm Mỹ Khê - vị trí quá đẹp,"Dự án Harmony Tower, Đường Morrison, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,81 m²,2.85 tỷ
" 5 Suất Ngoại Giao Dragon City Park , CK 6% , thanh toán dài hạn 18 tháng.","Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,90 m²,20 triệu/m²
 Nhận đặt chỗ Đảo Kim cương đẹp nhất Thành Phố Đà Nẵng,"Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,40 tỷ
 Mở bán đất nền Nam Hòa Xuân phân khu Đầm Sen CK 8% vị trí đẹp,"Dự án Han River Village (Nam Hòa Xuân), Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,Thỏa thuận
" Chính chủ bán lô đất tâm huyết Lakeside Palace, Liên Chiểu, 100m2, giá 1,6 tỷ. Giá sụp hầm","Dự án Lakeside Palace, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,1.6 tỷ
" Chính chủ bán đất nền Dragon - P Hòa Hiệp Nam - Liên Chiểu, cách bãi biển chỉ 500m, giá sụp hầm","Dự án Dragon City Park, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,Thỏa thuận
 Đất chính chủ cần bán TĐC Đông Hải,"Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,3.2 tỷ
 Dragon City - CK 7% - giỏ hàng ĐB - Cam kết giá tốt nhất thị trường,"Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,90 m²,23 triệu/m²
 Chính chủ cần tiền làm ăn bán gấp lô đất nền dự án Dragon Smart City cam kết giá rẻ nhất thị trường,"Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,1.85 tỷ
 Bán nhà đường Nguyễn Văn Thoại,"Đường Nguyễn Văn Thoại, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà riêng,125 m²,23.5 tỷ
" DRAGON SMART CITY - Đất nền trung tâm thành phố Đà Nẵng chỉ 2,2 tỷ/lô. Liên hê 0974030609","Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,22 triệu/m²
" Bán lô biệt thự 3 mặt tiền xây biệt thự nhà vườn rất đẹp, cách biển Đà Nẵng chỉ 1km, giá chỉ 13tr/m","Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,330 m²,13 triệu/m²
 Đất nền trung tâm Đà Nẵng gần biển giá tốt,"Phường Hòa Hiệp Nam, Quận Liên Chiểu, Thành phố Đà Nẵng",Loại tin đăng: Bán đất,100 m²,2 tỷ
" Cần tiền làm ăn bán lỗ lô đất nền trung tâm Liên Chiểu, thích hợp cho vợ chồng trẻ mới cưới","Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,1.85 tỷ
 Đất nền trung tâm Đà Nẵng gần biển giá tốt,"Phường Hòa Hiệp Nam, Quận Liên Chiểu, Thành phố Đà Nẵng",Loại tin đăng: Bán đất,100 m²,Thỏa thuận
" Bán đất đầu đường Nguyễn Hiến Lê, B1.75 Đông Nam giá siêu rẻ, Hòa Xuân, Cẩm Lệ, Đà Nẵng","Dự án Dream Home, Đường Nguyễn Hiến Lê, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,4.19 tỷ
" Chính chủ bán lô đất đường Nguyễn Quý Anh, KĐT Phú Mỹ An, giá rẻ hơn thị trường 500 triệu","Dự án Phú Mỹ An, Đường Nguyễn Quý Anh, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,Thỏa thuận
" Nhà trong kiệt 3,5m MT 12m ô tô vào ra thoải mái. Khu dân cư yên tĩnh rất phù hợp xây biệt thự","Đường Quốc lộ 1A, Xã Hòa Phước, Hòa Vang, Đà Nẵng",Loại tin đăng: Bán nhà riêng,188 m²,2.95 tỷ
 Bán khách sạn 3 sao 16 tầng mặt tiền Nguyễn Văn Thoại vị trí đắc địa sát mặt biển Mỹ Khê,"Đường Nguyễn Văn Thoại, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,294 m²,140 tỷ
" Chính chủ cần bán nhà mặt tiền Ngô Quyền, gần cầu Rồng, chung cư, chợ, BV. DT 90.7m2 nở hậu","Đường Ngô Quyền, Phường An Hải Đông, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,90.7 m²,11.8 tỷ
" Bán hai lô liền kề Nguyễn Phước Lan, Đà Nẵng","Đường Nguyễn Phước Lan, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,200 m²,27 tỷ
 Bán Đất đường Hoài Thanh gần ngay Lê Văn Hưu giá tốt - P Mỹ An - Ngũ Hành Sơn - Đà Nẵng,"Đường Hoài Thanh, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,88 m²,5.2 tỷ
" Bán đất vườn diện tích 4ha , thích hợp làm famr , đã có cơ sơ hạ tầng","Đường 602, Xã Hòa Ninh, Hòa Vang, Đà Nẵng",Loại tin đăng: Bán đất,38000 m²,Thỏa thuận
" Bán đất vườn hòa ninh diện tích 14.000m2 view ao cá thích hợp làm famr , khu cấm trại","Đường ĐT 602, Xã Hòa Ninh, Hòa Vang, Đà Nẵng",Loại tin đăng: Bán đất,14000 m²,Thỏa thuận
 Cần bán gấp hoặc cho thuê lô góc 2 MT ngã tư đẹp duy nhất khu Phước Lý - Bùi Tấn Diên,"Đường Bùi Tấn Diên, Phường Hòa An, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,148 m²,45 triệu/m²
 Bán karaoke ngay vị trí kinh doanh sầm uất sát biển Sơn Trà,"Đường Nguyễn Văn Thoại, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,240 m²,55 tỷ
" 7mx15m, 1T + 3L, 7 căn hộ cho thuê MT Chế Lan Viên, 13,5 tỷ","Đường Chế Lan Viên, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,105 m²,13.5 tỷ
" Bán 2 lô đất đường Nguyễn Tất Thành đối diện bãi tắm Hà Khê, quận Thanh Khê, Đà Nẵng","Đường Nguyễn Tất Thành, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán đất,250 m²,Thỏa thuận
 Bán lô đất 2 mặt tiền đường Nguyễn Huy Chương giao với đường Nguyễn Sáng thông thẳng ra bãi tắm,"Đường Nguyễn Huy Chương, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,242 m²,Thỏa thuận
 Dự án Regal Pavillon Đà Nẵng - Giá gốc CĐT,"Dự án Regal Pavillon Đà Nẵng, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,200 m²,Thỏa thuận
" Chính chủ cần bán lô góc 2 mặt tiền, 141.5m2 tại P. Khuê Mỹ, Ngũ Hành Sơn, Thích hợp đầu tư KD","Đường Trương Công Hy, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,141.5 m²,Thỏa thuận
 Bán lô đất đường Hoàng Hiệp hướng Đông Nam nằm trục đường thông,"Đường Hoàng Hiệp, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,3.95 tỷ
 Bán đất dự án khu nam hoà xuân.,"Dự án Hòa Quý City, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,110 m²,3.7 tỷ
